,2020-02-09,2020-02-16,2020-02-23,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,X,Y
801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.82,0.0,0.0,0.0,0.0,0.0,0.06,0.19,0.13,0.25,0.0,0.06,0.0,0.0,0.06,0.0,0.44,0.44,1.26,1.2,2.08,0.63,0.31,0.25,0.13,0.06,0.19,0.19,0.19,0.0,0.06,0.13,0.38,0.31,1.26,5.41,4.91,4.72,2.77,1.57,2.39,1.89,0.57,1.45,0.94,3.4,2.96,1.89,0.82,0.57,0.38,0.38,0.06,0.0,0.94,4.22,3.21,2.2,5.22,11.45,10.38,8.49,5.03,5.79,5.54,3.15,3.65,1.32,0.88,0.94,2.89,8.31,12.96,10.19,6.48,5407830.67849819,1841616.8057030214
802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.82,0.0,0.0,0.0,0.0,0.0,0.06,0.19,0.13,0.25,0.0,0.06,0.0,0.0,0.06,0.0,0.44,0.44,1.26,1.2,2.08,0.63,0.31,0.25,0.13,0.06,0.19,0.19,0.19,0.0,0.06,0.13,0.38,0.31,1.26,5.41,4.91,4.72,2.77,1.57,2.39,1.89,0.57,1.45,0.94,3.4,2.96,1.89,0.82,0.57,0.38,0.38,0.06,0.0,0.94,4.22,3.21,2.2,5.22,11.45,10.38,8.49,5.03,5.79,5.54,3.15,3.65,1.32,0.88,0.94,2.89,8.31,12.96,10.19,6.48,5407830.67849819,1841616.8057030214
803,0.0,0.0,0.0,0.47,0.24,0.47,2.36,5.2,4.02,0.0,0.0,0.0,7.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,5.2,5.67,6.85,23.38,54.32,82.9,76.05,46.29,26.45,25.51,24.09,19.13,14.17,26.93,77.94,268.79,675.99,995.8,1085.55,1027.21,795.5,592.14,448.06,318.15,199.82,189.19,137.94,110.54,85.74,98.49,157.54,189.66,198.17,273.99,380.27,391.85,404.13,468.85,646.46,627.33,641.74,577.26,445.7,437.67,331.85,259.58,251.55,186.59,126.13,267.37,46.77,39.21,118.1,278.47,374.13,474.51,407.91,440.98,478.06,506.64,448.53,439.56,499.08,523.88,531.44,602.3,618.59,822.43,1035.71,1651.94,1887.67,1900.42,1864.76,5391342.710437029,1803329.0528645306
804,0.0,0.0,0.0,0.47,0.24,0.47,2.36,5.2,4.02,0.0,0.0,0.0,7.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,5.2,5.67,6.85,23.38,54.32,82.9,76.05,46.29,26.45,25.51,24.09,19.13,14.17,26.93,77.94,268.79,675.99,995.8,1085.55,1027.21,795.5,592.14,448.06,318.15,199.82,189.19,137.94,110.54,85.74,98.49,157.54,189.66,198.17,273.99,380.27,391.85,404.13,468.85,646.46,627.33,641.74,577.26,445.7,437.67,331.85,259.58,251.55,186.59,126.13,267.37,46.77,39.21,118.1,278.47,374.13,474.51,407.91,440.98,478.06,506.64,448.53,439.56,499.08,523.88,531.44,602.3,618.59,822.43,1035.71,1651.94,1887.67,1900.42,1864.76,5391342.710437029,1803329.0528645306
805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.11,3.05,1.3,0.4,0.28,0.79,0.45,0.17,0.23,0.06,0.23,0.11,0.85,3.11,6.89,17.51,18.02,16.72,13.95,16.32,11.8,7.96,4.24,4.91,2.65,2.37,1.24,0.85,0.96,3.95,4.07,5.42,5.48,7.96,5.7,6.72,9.32,12.2,21.52,15.42,9.66,7.68,9.88,4.86,3.78,2.77,1.75,5.25,0.06,0.51,1.24,1.81,4.57,7.74,10.67,24.45,33.43,31.17,20.33,19.03,19.94,18.92,18.98,25.19,19.82,15.47,19.71,32.87,31.91,27.11,27.22,5430104.545878938,1694638.7053141396
806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.11,3.05,1.3,0.4,0.28,0.79,0.45,0.17,0.23,0.06,0.23,0.11,0.85,3.11,6.89,17.51,18.02,16.72,13.95,16.32,11.8,7.96,4.24,4.91,2.65,2.37,1.24,0.85,0.96,3.95,4.07,5.42,5.48,7.96,5.7,6.72,9.32,12.2,21.52,15.42,9.66,7.68,9.88,4.86,3.78,2.77,1.75,5.25,0.06,0.51,1.24,1.81,4.57,7.74,10.67,24.45,33.43,31.17,20.33,19.03,19.94,18.92,18.98,25.19,19.82,15.47,19.71,32.87,31.91,27.11,27.22,5430104.545878938,1694638.7053141396
807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,2.31,1.09,0.81,0.41,0.48,0.88,2.24,0.95,0.48,0.75,5.02,9.57,20.57,21.86,13.24,15.62,13.58,11.27,5.23,2.44,4.55,2.24,1.49,3.46,4.07,2.38,1.43,4.14,4.28,7.2,8.35,11.95,13.85,12.97,8.35,5.5,4.48,4.48,4.48,3.12,2.99,2.17,1.43,3.8,0.48,0.54,9.51,18.47,10.73,7.47,6.18,7.4,5.84,5.7,9.23,6.72,8.62,11.2,17.11,13.78,9.57,11.27,17.18,32.39,42.43,40.6,39.58,5440610.026483242,1741499.019583153
808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,2.31,1.09,0.81,0.41,0.48,0.88,2.24,0.95,0.48,0.75,5.02,9.57,20.57,21.86,13.24,15.62,13.58,11.27,5.23,2.44,4.55,2.24,1.49,3.46,4.07,2.38,1.43,4.14,4.28,7.2,8.35,11.95,13.85,12.97,8.35,5.5,4.48,4.48,4.48,3.12,2.99,2.17,1.43,3.8,0.48,0.54,9.51,18.47,10.73,7.47,6.18,7.4,5.84,5.7,9.23,6.72,8.62,11.2,17.11,13.78,9.57,11.27,17.18,32.39,42.43,40.6,39.58,5440610.026483242,1741499.019583153
809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.08,0.2,0.12,0.0,0.08,0.24,0.08,0.04,0.0,0.04,0.0,0.04,0.0,0.2,0.2,0.85,0.16,0.08,0.04,0.08,0.12,0.0,0.0,0.04,0.0,0.0,0.28,1.53,0.56,1.05,0.16,0.2,0.4,0.93,1.21,0.48,0.48,0.56,0.48,0.4,0.2,0.52,0.24,0.08,0.04,0.12,0.04,0.04,0.69,0.73,1.09,1.49,1.41,1.49,3.19,3.23,1.37,2.34,1.98,0.89,0.65,0.61,0.52,0.93,1.33,2.66,2.34,2.22,3.55,5422775.361921673,1633695.024029627
810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.08,0.2,0.12,0.0,0.08,0.24,0.08,0.04,0.0,0.04,0.0,0.04,0.0,0.2,0.2,0.85,0.16,0.08,0.04,0.08,0.12,0.0,0.0,0.04,0.0,0.0,0.28,1.53,0.56,1.05,0.16,0.2,0.4,0.93,1.21,0.48,0.48,0.56,0.48,0.4,0.2,0.52,0.24,0.08,0.04,0.12,0.04,0.04,0.69,0.73,1.09,1.49,1.41,1.49,3.19,3.23,1.37,2.34,1.98,0.89,0.65,0.61,0.52,0.93,1.33,2.66,2.34,2.22,3.55,5422775.361921673,1633695.024029627
811,0.01,0.0,0.02,0.1,0.68,4.65,8.53,7.08,5.06,3.76,2.67,1.65,1.03,0.36,0.25,0.35,0.05,0.04,0.05,0.07,0.04,0.06,0.08,0.31,0.4,1.27,3.97,5.81,8.49,8.6,6.91,6.0,5.79,4.57,4.51,6.56,10.07,15.25,17.69,13.81,12.34,11.03,9.02,8.22,9.52,10.12,10.39,15.36,26.43,40.51,49.1,36.63,22.96,14.41,8.86,6.14,5.1,4.86,4.14,3.81,3.62,4.47,4.39,4.16,3.84,4.48,3.72,3.58,2.42,2.35,2.42,2.79,3.35,5.54,12.54,28.53,35.05,29.8,26.86,18.88,16.28,11.38,6.01,3.2,1.57,0.86,0.84,0.72,0.65,0.82,1.19,2.31,3.04,5.46,8.56,2831115.3129570927,2408691.3026561155
812,0.01,0.0,0.02,0.1,0.68,4.65,8.53,7.08,5.06,3.76,2.67,1.65,1.03,0.36,0.25,0.35,0.05,0.04,0.05,0.07,0.04,0.06,0.08,0.31,0.4,1.27,3.97,5.81,8.49,8.6,6.91,6.0,5.79,4.57,4.51,6.56,10.07,15.25,17.69,13.81,12.34,11.03,9.02,8.22,9.52,10.12,10.39,15.36,26.43,40.51,49.1,36.63,22.96,14.41,8.86,6.14,5.1,4.86,4.14,3.81,3.62,4.47,4.39,4.16,3.84,4.48,3.72,3.58,2.42,2.35,2.42,2.79,3.35,5.54,12.54,28.53,35.05,29.8,26.86,18.88,16.28,11.38,6.01,3.2,1.57,0.86,0.84,0.72,0.65,0.82,1.19,2.31,3.04,5.46,8.56,2831115.3129570927,2408691.3026561155
813,0.0,0.03,0.0,0.15,0.43,4.14,6.09,7.34,3.14,1.43,0.73,0.21,0.24,0.06,0.06,0.06,0.09,0.03,0.09,0.24,1.04,3.47,2.86,0.52,0.88,0.58,1.83,2.99,9.32,13.65,8.87,9.69,4.72,4.88,3.99,5.58,7.16,11.82,16.58,14.44,13.22,14.54,8.01,6.83,4.66,4.78,6.4,10.48,15.6,22.43,33.4,26.63,13.86,10.27,6.86,3.2,2.25,2.59,2.07,2.35,2.07,2.96,3.08,2.99,3.47,2.53,2.1,4.33,3.2,2.56,2.04,2.74,3.53,6.0,11.67,27.79,37.79,29.22,20.23,15.66,23.4,18.92,9.69,5.09,4.02,1.55,1.04,0.37,0.4,0.4,0.67,1.58,3.81,6.46,10.03,2908845.13773207,2376488.709568263
814,0.0,0.03,0.0,0.15,0.43,4.14,6.09,7.34,3.14,1.43,0.73,0.21,0.24,0.06,0.06,0.06,0.09,0.03,0.09,0.24,1.04,3.47,2.86,0.52,0.88,0.58,1.83,2.99,9.32,13.65,8.87,9.69,4.72,4.88,3.99,5.58,7.16,11.82,16.58,14.44,13.22,14.54,8.01,6.83,4.66,4.78,6.4,10.48,15.6,22.43,33.4,26.63,13.86,10.27,6.86,3.2,2.25,2.59,2.07,2.35,2.07,2.96,3.08,2.99,3.47,2.53,2.1,4.33,3.2,2.56,2.04,2.74,3.53,6.0,11.67,27.79,37.79,29.22,20.23,15.66,23.4,18.92,9.69,5.09,4.02,1.55,1.04,0.37,0.4,0.4,0.67,1.58,3.81,6.46,10.03,2908845.13773207,2376488.709568263
815,0.0,0.0,0.13,0.23,0.85,7.43,12.97,10.75,12.19,6.19,3.32,1.92,0.78,0.52,0.29,0.26,0.07,0.0,0.03,0.03,0.03,0.16,0.13,0.07,0.23,0.75,1.08,3.68,3.98,6.26,5.87,6.39,10.0,12.22,17.56,26.98,18.12,19.94,15.15,10.36,8.54,6.78,4.14,6.16,7.36,7.59,9.32,14.11,27.08,41.91,49.83,32.62,16.46,8.57,3.62,2.9,2.67,2.18,2.51,1.69,2.77,3.13,4.07,4.07,3.94,3.0,3.19,2.25,2.35,2.35,2.02,2.48,3.91,9.16,32.91,38.88,29.91,18.74,13.98,9.74,11.31,9.45,5.93,2.77,3.26,1.96,1.37,0.81,0.52,1.69,2.9,4.3,9.87,19.42,33.63,2877909.513614006,2290868.268391097
816,0.0,0.0,0.13,0.23,0.85,7.43,12.97,10.75,12.19,6.19,3.32,1.92,0.78,0.52,0.29,0.26,0.07,0.0,0.03,0.03,0.03,0.16,0.13,0.07,0.23,0.75,1.08,3.68,3.98,6.26,5.87,6.39,10.0,12.22,17.56,26.98,18.12,19.94,15.15,10.36,8.54,6.78,4.14,6.16,7.36,7.59,9.32,14.11,27.08,41.91,49.83,32.62,16.46,8.57,3.62,2.9,2.67,2.18,2.51,1.69,2.77,3.13,4.07,4.07,3.94,3.0,3.19,2.25,2.35,2.35,2.02,2.48,3.91,9.16,32.91,38.88,29.91,18.74,13.98,9.74,11.31,9.45,5.93,2.77,3.26,1.96,1.37,0.81,0.52,1.69,2.9,4.3,9.87,19.42,33.63,2877909.513614006,2290868.268391097
817,0.0,0.0,0.0,0.03,0.44,4.05,7.72,7.45,3.67,1.96,1.01,0.67,0.34,0.24,0.19,0.03,0.04,0.07,0.03,0.04,0.03,0.06,0.13,0.34,0.46,0.48,1.06,1.1,2.57,3.4,4.17,5.05,5.65,4.0,3.34,6.0,8.94,15.16,19.93,17.61,17.96,15.84,11.61,9.88,10.62,11.39,9.99,11.33,17.76,31.39,38.23,31.29,17.71,11.21,7.2,5.69,3.03,3.5,4.08,4.15,4.41,5.28,6.61,7.25,5.91,6.79,5.11,4.74,3.31,1.95,1.51,1.49,4.64,9.46,21.48,42.1,42.39,32.56,24.61,17.55,11.87,6.45,4.08,2.72,2.02,0.94,0.52,0.57,0.55,0.68,0.79,1.62,4.21,9.35,18.01,2814627.602068608,2334099.601655918
818,0.0,0.0,0.0,0.03,0.44,4.05,7.72,7.45,3.67,1.96,1.01,0.67,0.34,0.24,0.19,0.03,0.04,0.07,0.03,0.04,0.03,0.06,0.13,0.34,0.46,0.48,1.06,1.1,2.57,3.4,4.17,5.05,5.65,4.0,3.34,6.0,8.94,15.16,19.93,17.61,17.96,15.84,11.61,9.88,10.62,11.39,9.99,11.33,17.76,31.39,38.23,31.29,17.71,11.21,7.2,5.69,3.03,3.5,4.08,4.15,4.41,5.28,6.61,7.25,5.91,6.79,5.11,4.74,3.31,1.95,1.51,1.49,4.64,9.46,21.48,42.1,42.39,32.56,24.61,17.55,11.87,6.45,4.08,2.72,2.02,0.94,0.52,0.57,0.55,0.68,0.79,1.62,4.21,9.35,18.01,2814627.602068608,2334099.601655918
819,0.0,0.0,0.01,0.06,0.49,4.17,5.93,4.18,2.89,3.07,1.38,0.62,0.34,0.22,0.17,0.06,0.23,0.06,0.03,0.01,0.0,0.02,0.07,0.09,0.26,0.85,1.89,1.67,2.23,2.78,3.55,4.27,5.93,6.27,6.36,13.32,15.76,22.16,22.8,32.68,32.28,20.93,14.92,11.18,8.62,5.92,5.67,8.67,15.02,21.97,34.51,31.29,21.48,12.74,10.17,9.32,8.69,8.72,7.46,8.9,7.36,9.33,7.71,7.17,4.66,3.65,3.54,3.25,3.97,3.42,3.47,3.79,5.93,20.62,35.03,32.89,25.66,16.59,12.33,6.61,5.05,3.66,2.13,1.05,0.75,1.01,0.53,1.16,1.05,2.07,2.07,2.05,3.23,7.71,15.91,3030361.4472429743,2381122.0231697536
820,0.0,0.0,0.01,0.06,0.49,4.17,5.93,4.18,2.89,3.07,1.38,0.62,0.34,0.22,0.17,0.06,0.23,0.06,0.03,0.01,0.0,0.02,0.07,0.09,0.26,0.85,1.89,1.67,2.23,2.78,3.55,4.27,5.93,6.27,6.36,13.32,15.76,22.16,22.8,32.68,32.28,20.93,14.92,11.18,8.62,5.92,5.67,8.67,15.02,21.97,34.51,31.29,21.48,12.74,10.17,9.32,8.69,8.72,7.46,8.9,7.36,9.33,7.71,7.17,4.66,3.65,3.54,3.25,3.97,3.42,3.47,3.79,5.93,20.62,35.03,32.89,25.66,16.59,12.33,6.61,5.05,3.66,2.13,1.05,0.75,1.01,0.53,1.16,1.05,2.07,2.07,2.05,3.23,7.71,15.91,3030361.4472429743,2381122.0231697536
821,0.0,0.0,0.02,0.19,0.65,4.22,12.71,7.25,5.27,3.25,2.37,2.03,0.72,0.22,0.43,0.27,0.24,0.17,0.19,0.29,0.15,0.12,0.14,0.53,0.91,2.06,4.74,6.82,8.55,11.18,13.14,12.98,9.32,6.08,5.7,6.82,13.53,19.68,23.11,27.66,25.26,16.71,12.5,12.69,9.13,7.69,8.69,13.91,17.34,19.54,20.4,15.9,11.45,9.05,7.38,5.39,4.7,4.79,5.17,6.8,6.97,9.82,12.59,12.45,11.18,7.04,4.4,4.33,4.4,3.18,2.85,6.85,12.12,24.11,30.72,33.74,34.98,25.86,22.8,20.9,15.76,12.83,8.28,5.98,4.52,4.58,4.19,2.78,2.23,2.15,2.01,2.92,3.93,7.01,10.63,3184536.8936615796,2338828.198590621
822,0.0,0.0,0.02,0.19,0.65,4.22,12.71,7.25,5.27,3.25,2.37,2.03,0.72,0.22,0.43,0.27,0.24,0.17,0.19,0.29,0.15,0.12,0.14,0.53,0.91,2.06,4.74,6.82,8.55,11.18,13.14,12.98,9.32,6.08,5.7,6.82,13.53,19.68,23.11,27.66,25.26,16.71,12.5,12.69,9.13,7.69,8.69,13.91,17.34,19.54,20.4,15.9,11.45,9.05,7.38,5.39,4.7,4.79,5.17,6.8,6.97,9.82,12.59,12.45,11.18,7.04,4.4,4.33,4.4,3.18,2.85,6.85,12.12,24.11,30.72,33.74,34.98,25.86,22.8,20.9,15.76,12.83,8.28,5.98,4.52,4.58,4.19,2.78,2.23,2.15,2.01,2.92,3.93,7.01,10.63,3184536.8936615796,2338828.198590621
823,0.0,0.06,0.21,3.0,10.22,23.43,29.34,17.34,10.19,4.37,1.94,0.94,1.27,0.58,0.94,1.03,0.67,1.09,0.94,0.88,0.88,1.06,1.21,2.0,2.7,8.12,11.46,24.34,22.13,20.43,19.61,16.7,16.98,18.04,14.07,14.95,20.16,24.31,26.92,25.68,24.25,18.25,15.98,16.89,19.83,16.58,11.64,13.67,17.64,22.49,28.86,29.77,23.04,14.01,12.13,10.46,9.73,10.22,15.22,17.98,21.28,22.95,21.01,18.7,13.46,7.55,5.61,6.09,8.28,6.43,5.76,4.91,4.79,10.64,19.83,32.04,33.29,27.4,23.92,26.95,18.01,10.94,7.0,4.76,4.15,3.15,2.18,2.18,2.15,2.79,2.58,4.0,6.76,14.13,29.8,3283535.0552382157,2280194.5410113907
824,0.0,0.06,0.21,3.0,10.22,23.43,29.34,17.34,10.19,4.37,1.94,0.94,1.27,0.58,0.94,1.03,0.67,1.09,0.94,0.88,0.88,1.06,1.21,2.0,2.7,8.12,11.46,24.34,22.13,20.43,19.61,16.7,16.98,18.04,14.07,14.95,20.16,24.31,26.92,25.68,24.25,18.25,15.98,16.89,19.83,16.58,11.64,13.67,17.64,22.49,28.86,29.77,23.04,14.01,12.13,10.46,9.73,10.22,15.22,17.98,21.28,22.95,21.01,18.7,13.46,7.55,5.61,6.09,8.28,6.43,5.76,4.91,4.79,10.64,19.83,32.04,33.29,27.4,23.92,26.95,18.01,10.94,7.0,4.76,4.15,3.15,2.18,2.18,2.15,2.79,2.58,4.0,6.76,14.13,29.8,3283535.0552382157,2280194.5410113907
825,0.0,0.0,0.0,0.07,0.57,5.28,8.21,6.81,4.84,4.37,1.58,0.67,0.57,0.36,0.29,0.17,0.28,0.32,0.56,0.35,0.66,0.94,2.15,6.1,4.48,3.61,6.73,8.62,15.0,19.3,20.11,16.48,17.26,13.37,15.06,23.49,38.28,52.04,57.75,56.62,45.06,28.39,21.41,14.82,16.69,14.39,10.97,13.59,17.79,20.1,25.09,28.36,21.97,12.76,9.41,7.27,8.43,9.49,10.69,15.87,22.87,33.24,37.12,35.32,24.77,17.44,10.2,10.1,10.83,7.61,4.3,3.56,8.43,19.96,29.94,42.36,41.24,30.17,22.52,17.63,15.97,12.49,8.82,6.55,3.81,3.5,3.63,3.24,4.7,5.48,8.53,14.57,25.13,39.51,57.2,3331058.289603966,2306982.423170257
826,0.0,0.0,0.0,0.07,0.57,5.28,8.21,6.81,4.84,4.37,1.58,0.67,0.57,0.36,0.29,0.17,0.28,0.32,0.56,0.35,0.66,0.94,2.15,6.1,4.48,3.61,6.73,8.62,15.0,19.3,20.11,16.48,17.26,13.37,15.06,23.49,38.28,52.04,57.75,56.62,45.06,28.39,21.41,14.82,16.69,14.39,10.97,13.59,17.79,20.1,25.09,28.36,21.97,12.76,9.41,7.27,8.43,9.49,10.69,15.87,22.87,33.24,37.12,35.32,24.77,17.44,10.2,10.1,10.83,7.61,4.3,3.56,8.43,19.96,29.94,42.36,41.24,30.17,22.52,17.63,15.97,12.49,8.82,6.55,3.81,3.5,3.63,3.24,4.7,5.48,8.53,14.57,25.13,39.51,57.2,3331058.289603966,2306982.423170257
827,0.0,0.04,0.04,0.39,1.4,8.88,17.35,12.92,10.06,8.38,4.76,3.18,1.63,0.95,0.88,0.64,0.42,0.6,0.79,0.66,0.39,0.45,0.99,3.21,5.58,9.52,16.87,18.73,20.79,21.58,20.2,16.2,14.2,12.33,11.44,14.34,21.23,32.13,35.35,39.18,29.59,19.7,15.01,12.33,12.23,9.82,10.37,11.84,20.96,25.62,33.47,31.89,24.77,18.83,14.4,11.05,8.98,9.84,11.76,13.34,16.5,21.77,22.69,23.2,20.83,16.4,12.56,11.55,10.18,8.04,6.06,5.49,6.16,11.98,21.77,40.9,46.61,36.25,28.41,22.89,17.29,12.6,8.32,6.06,4.32,2.92,2.17,2.77,4.1,3.6,3.55,5.57,9.49,13.43,20.33,3280034.721928566,2326257.8211376863
828,0.0,0.04,0.04,0.39,1.4,8.88,17.35,12.92,10.06,8.38,4.76,3.18,1.63,0.95,0.88,0.64,0.42,0.6,0.79,0.66,0.39,0.45,0.99,3.21,5.58,9.52,16.87,18.73,20.79,21.58,20.2,16.2,14.2,12.33,11.44,14.34,21.23,32.13,35.35,39.18,29.59,19.7,15.01,12.33,12.23,9.82,10.37,11.84,20.96,25.62,33.47,31.89,24.77,18.83,14.4,11.05,8.98,9.84,11.76,13.34,16.5,21.77,22.69,23.2,20.83,16.4,12.56,11.55,10.18,8.04,6.06,5.49,6.16,11.98,21.77,40.9,46.61,36.25,28.41,22.89,17.29,12.6,8.32,6.06,4.32,2.92,2.17,2.77,4.1,3.6,3.55,5.57,9.49,13.43,20.33,3280034.721928566,2326257.8211376863
829,0.0,0.02,0.05,0.38,2.47,12.75,18.03,14.87,14.61,8.65,4.49,2.07,1.86,0.78,1.29,0.88,0.99,0.61,0.47,0.96,1.08,0.72,2.3,6.11,8.97,7.37,11.03,11.1,12.43,18.03,22.85,33.42,33.77,33.71,32.99,51.27,56.65,62.5,49.49,32.09,20.59,14.44,11.67,10.11,10.04,9.03,10.57,13.43,18.25,24.13,25.82,23.0,16.16,8.29,7.13,6.43,6.81,7.2,11.56,18.87,20.69,23.37,19.13,18.1,14.7,11.24,7.81,6.61,7.89,6.49,5.7,5.07,4.71,27.65,39.33,56.48,42.97,35.64,24.57,19.15,13.27,9.46,7.91,5.5,3.2,2.85,2.77,2.68,4.25,4.58,5.04,9.67,16.92,27.51,37.46,3367498.6391098555,2247212.5173642393
830,0.0,0.02,0.05,0.38,2.47,12.75,18.03,14.87,14.61,8.65,4.49,2.07,1.86,0.78,1.29,0.88,0.99,0.61,0.47,0.96,1.08,0.72,2.3,6.11,8.97,7.37,11.03,11.1,12.43,18.03,22.85,33.42,33.77,33.71,32.99,51.27,56.65,62.5,49.49,32.09,20.59,14.44,11.67,10.11,10.04,9.03,10.57,13.43,18.25,24.13,25.82,23.0,16.16,8.29,7.13,6.43,6.81,7.2,11.56,18.87,20.69,23.37,19.13,18.1,14.7,11.24,7.81,6.61,7.89,6.49,5.7,5.07,4.71,27.65,39.33,56.48,42.97,35.64,24.57,19.15,13.27,9.46,7.91,5.5,3.2,2.85,2.77,2.68,4.25,4.58,5.04,9.67,16.92,27.51,37.46,3367498.6391098555,2247212.5173642393
831,0.0,0.0,0.09,1.99,7.47,20.45,32.25,26.87,19.18,8.67,4.81,2.28,0.76,0.22,0.73,0.7,0.28,0.41,0.16,0.09,0.13,0.06,0.79,1.23,1.58,1.33,3.67,12.82,18.11,19.75,18.45,23.04,23.3,18.83,17.44,24.53,34.98,39.76,39.09,38.17,27.38,20.61,15.35,10.6,10.0,12.85,14.69,25.96,45.17,64.16,66.22,47.07,21.05,7.6,3.86,3.55,3.77,3.73,5.7,9.34,11.11,11.62,13.17,15.26,12.31,8.45,6.93,8.67,10.7,10.41,7.25,7.06,6.81,12.82,21.27,34.72,42.76,34.66,25.64,19.97,17.92,10.92,6.39,3.55,2.56,2.37,1.77,1.42,1.3,1.74,2.44,5.44,7.5,10.29,13.07,3290066.194070538,2216034.9893203075
832,0.0,0.0,0.09,1.99,7.47,20.45,32.25,26.87,19.18,8.67,4.81,2.28,0.76,0.22,0.73,0.7,0.28,0.41,0.16,0.09,0.13,0.06,0.79,1.23,1.58,1.33,3.67,12.82,18.11,19.75,18.45,23.04,23.3,18.83,17.44,24.53,34.98,39.76,39.09,38.17,27.38,20.61,15.35,10.6,10.0,12.85,14.69,25.96,45.17,64.16,66.22,47.07,21.05,7.6,3.86,3.55,3.77,3.73,5.7,9.34,11.11,11.62,13.17,15.26,12.31,8.45,6.93,8.67,10.7,10.41,7.25,7.06,6.81,12.82,21.27,34.72,42.76,34.66,25.64,19.97,17.92,10.92,6.39,3.55,2.56,2.37,1.77,1.42,1.3,1.74,2.44,5.44,7.5,10.29,13.07,3290066.194070538,2216034.9893203075
833,0.0,0.0,0.0,0.14,0.32,2.99,6.57,9.2,4.35,3.81,1.36,1.27,1.18,1.59,1.77,1.18,0.95,0.86,0.77,4.4,7.16,5.03,8.75,18.04,15.14,17.27,18.27,14.73,13.19,12.24,10.38,15.09,12.56,15.23,16.95,29.01,43.74,65.86,65.14,50.5,33.91,20.58,11.88,11.88,7.21,6.66,9.43,13.83,21.26,22.48,18.45,15.37,10.52,7.8,6.89,8.07,8.7,5.58,4.62,5.98,8.66,11.38,12.06,11.47,10.15,8.52,8.25,6.16,6.62,5.67,2.31,2.27,3.63,14.78,41.98,57.39,54.98,40.89,28.47,22.3,19.94,13.28,10.65,6.03,5.08,3.4,2.18,2.31,2.9,3.13,5.12,6.3,12.92,23.53,41.34,3489127.3545228126,2177857.1177384593
