2020-01-26,2020-02-02,2020-02-08,2020-02-16,2020-02-23,2020-03-05,2020-03-15,2020-03-22,2020-03-29,2020-04-10,2020-04-19,2020-04-26,2020-05-01,2020-05-04,2020-05-07,2020-05-17,2020-05-24,2020-05-31,2020-06-09,2020-06-12,2020-06-14,2020-06-21,2020-06-28,2020-07-06,2020-07-19,2020-07-26,2020-08-03,2020-08-11,2020-08-16,2020-08-23,2020-08-30,2020-09-02,2020-09-08,2020-09-13,2020-09-20,2020-09-27,2020-10-05,2020-10-18,2020-10-25,2020-11-10,2020-11-15,2020-11-22,2020-11-29,2020-12-01,2020-12-04,2020-12-07,2020-12-13,2020-12-20,2020-12-27,2021-01-08,2021-01-17,2021-01-24,2021-01-31,2021-02-05,2021-02-14,2021-02-21,2021-02-28,2021-03-01,2021-03-10,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-07,2021-04-18,2021-04-25,2021-05-09,2021-05-12,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-02,2021-07-03,2021-07-11,2021-07-18,2021-07-25,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-19,2021-09-26,2021-10-01,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-04,2021-11-07,2021-11-14,2021-11-21,2021-11-28,x,y
0,0,2,0,0,41,9,49,168,30,105,53,0,151,5,14,24,2,6,37,2,2,1,5,1,2,0,86,1,2,2,0,2,28,33,19,31,42,43,39,65,72,33,0,117,3,57,34,28,4,68,117,98,20,76,34,27,33,6,9,11,12,10,1,27,19,15,0,22,11,10,10,8,7,5,103,16,0,2,2,11,20,9,17,24,9,11,34,3,3,1,0,13,2,0,0,0,-4.152266076,39.79436011
0,0,0,0,0,5,0,0,18,24,14,7,0,15,0,1,4,1,3,21,0,0,0,0,0,0,0,38,1,3,1,0,1,6,8,17,1,13,21,18,38,28,27,0,24,0,9,4,13,3,54,89,97,2,44,12,12,16,3,2,3,0,2,0,9,6,9,0,0,2,1,0,0,2,0,87,4,0,1,5,6,3,6,5,1,11,2,46,2,1,0,0,4,1,0,0,0,-6.142229166,38.71028417
0,0,1,0,0,18,2,22,88,9,39,39,0,106,0,12,5,4,2,19,1,0,0,2,0,0,0,23,1,0,0,0,0,1,8,13,21,9,10,11,14,21,23,0,64,0,13,11,12,2,33,37,35,3,16,9,10,16,7,3,1,2,3,0,4,1,16,0,2,0,2,0,0,0,0,24,5,0,1,1,3,10,13,24,2,16,6,22,2,0,1,0,1,0,0,0,0,-6.160857915,39.71188192
0,0,25,0,0,369,42,354,1047,64,742,491,0,1111,6,109,68,50,55,176,19,12,5,32,2,13,2,340,38,40,59,0,24,44,51,39,212,89,142,61,295,251,204,0,921,4,149,131,153,111,299,371,385,62,211,184,145,227,12,99,66,70,86,8,85,66,36,0,35,23,17,9,7,10,5,283,134,0,42,95,106,108,85,64,65,24,19,233,5,6,4,0,101,12,0,0,0,1.98524026,41.7278895
0,0,1,0,0,42,0,21,74,12,62,47,0,84,2,13,12,7,2,45,5,2,1,1,0,1,0,46,3,5,1,0,2,5,8,14,28,13,17,7,50,39,38,0,85,1,38,27,43,11,51,48,46,12,37,25,25,41,1,18,19,10,16,3,12,17,7,0,3,3,0,6,2,2,2,49,20,0,2,15,6,17,14,5,13,2,3,42,3,0,1,0,14,1,0,0,0,2.670199906,42.13094761
0,0,11,0,0,10,0,2,15,4,10,17,0,25,1,2,5,2,7,34,0,1,1,0,3,14,0,21,8,5,7,0,12,3,4,7,2,6,16,7,16,20,25,0,18,4,35,23,11,0,22,21,27,0,12,15,7,11,0,6,10,5,14,0,7,1,0,0,1,0,0,0,0,0,0,18,5,0,0,0,1,1,0,1,0,0,0,10,0,0,0,0,8,0,0,0,0,1.049580119,42.04455772
0,0,1,0,0,20,0,7,38,6,70,35,0,52,0,8,9,4,6,25,1,1,0,1,0,4,0,40,1,6,2,0,2,9,6,8,16,18,32,19,43,33,29,0,74,0,23,16,32,14,54,55,74,5,29,17,9,32,1,7,7,6,5,0,6,4,7,0,2,3,5,3,1,0,2,48,6,0,2,7,18,14,6,8,8,3,4,46,1,0,1,0,4,2,0,0,0,0.821011033,41.08796422
0,0,4,0,0,21,8,49,94,16,52,25,0,146,0,11,7,3,10,38,0,1,2,0,1,0,0,47,1,2,7,0,2,7,17,11,13,12,21,9,65,61,68,0,67,0,50,40,51,7,214,336,336,2,173,89,61,87,4,21,21,8,6,0,4,2,27,0,3,0,0,2,0,1,2,233,32,0,0,2,12,22,21,15,3,7,12,111,8,2,4,0,4,1,0,0,0,-0.568980736,38.47934257
0,0,0,0,0,16,0,9,37,4,30,22,0,46,0,6,4,4,1,10,1,0,0,1,0,0,0,15,0,0,2,0,0,3,5,5,7,7,4,2,14,12,10,0,45,0,16,11,20,3,39,60,95,1,37,18,11,31,0,4,1,2,2,1,0,3,5,0,0,0,1,0,0,1,0,69,5,0,0,4,3,3,2,7,3,3,1,31,5,2,1,0,2,1,0,0,0,-0.146514898,40.23960582
0,0,2,1,0,42,5,41,126,10,95,50,0,158,0,16,7,3,23,71,2,1,2,4,0,0,0,48,5,16,15,0,3,17,22,15,29,30,26,27,81,90,76,0,147,0,78,83,113,15,291,357,364,2,193,125,75,152,8,24,6,8,6,5,3,5,12,0,2,6,1,2,2,1,1,280,33,0,5,16,21,30,23,12,4,7,2,211,4,3,1,0,5,3,0,0,0,-0.799556945,39.36806963
0,0,0,0,0,17,3,11,32,20,42,16,0,44,1,5,4,1,11,10,0,0,1,0,1,0,0,16,1,9,20,0,1,20,27,21,10,13,9,8,17,8,14,0,41,1,12,29,27,22,50,33,48,5,27,20,7,26,6,7,3,1,3,1,3,2,13,0,2,1,0,1,0,1,1,46,6,0,4,9,20,21,20,16,3,14,2,24,6,0,0,0,0,0,0,0,0,2.918283926,39.5760939
0,0,0,0,0,3,0,4,12,6,5,4,0,8,0,0,1,1,13,15,0,0,0,0,0,0,0,9,3,6,9,0,2,11,11,4,0,9,18,3,19,18,20,0,14,0,17,19,11,10,24,53,76,9,55,31,31,13,0,15,18,18,14,3,13,12,9,0,5,4,5,1,2,0,1,71,36,0,0,4,9,9,21,6,9,9,1,14,2,0,3,0,9,0,0,0,0,-2.342951537,37.19430611
0,0,1,0,0,12,0,6,20,8,28,30,0,28,0,5,3,0,13,43,0,4,0,0,1,0,0,40,1,2,4,0,1,17,14,5,7,17,30,6,53,43,30,0,29,0,17,15,30,10,86,141,155,15,74,51,60,23,0,18,13,5,9,2,7,13,8,0,6,2,3,3,5,5,5,115,24,0,7,6,10,22,11,9,11,0,1,44,0,1,0,0,6,5,0,0,0,-5.75813085,36.55263091
0,0,0,0,0,5,0,5,16,25,19,10,0,23,0,2,2,1,4,25,0,0,1,0,0,1,0,46,0,1,3,0,0,6,12,16,7,17,26,19,43,54,38,0,24,0,18,14,22,8,13,48,55,5,48,28,30,16,2,11,9,5,8,2,10,6,7,0,6,3,3,7,1,1,7,63,18,0,4,2,16,14,23,11,5,6,3,16,1,2,1,0,5,3,0,0,0,-4.810939884,37.99310193
0,0,0,0,0,12,0,22,56,13,38,22,0,64,1,6,5,0,7,64,2,0,0,1,1,0,0,106,2,1,6,0,2,6,8,19,5,27,41,13,118,82,90,0,53,1,37,27,25,5,29,68,64,10,55,52,36,20,2,22,23,22,18,3,26,15,4,0,23,9,5,11,6,6,2,85,31,0,2,10,10,6,6,10,19,0,5,31,2,0,1,0,24,3,0,0,0,-3.264681865,37.31529759
0,0,0,0,0,3,0,1,7,0,5,6,0,13,1,0,0,0,1,7,0,0,0,0,0,0,0,9,0,1,0,0,1,1,2,2,4,6,9,5,13,14,11,0,9,0,6,6,4,0,11,23,34,1,25,15,20,4,2,10,1,2,6,1,2,3,1,0,5,6,2,2,4,1,2,39,12,0,0,0,1,3,2,2,5,5,2,4,1,0,0,0,3,0,0,0,0,-6.830030759,37.57543747
0,0,0,0,0,7,2,8,35,8,14,16,0,49,0,5,3,3,1,27,0,0,1,1,0,0,0,62,0,1,1,0,0,4,3,10,7,33,36,11,53,63,34,0,36,0,23,30,21,3,23,31,39,7,38,28,14,11,1,18,7,5,7,3,7,9,8,0,6,4,2,5,9,4,4,37,12,0,3,5,4,8,7,6,11,5,2,15,1,2,1,0,11,5,0,0,0,-3.440021464,38.01889627
0,0,0,0,0,4,8,35,63,27,28,19,0,67,0,6,2,1,12,34,1,0,0,0,0,1,0,34,1,6,7,0,0,25,23,13,7,23,31,29,32,54,54,0,48,2,31,11,13,38,65,118,132,8,108,79,50,20,10,21,19,14,10,4,8,10,25,0,4,8,1,4,7,8,4,110,35,0,13,29,43,40,33,26,4,10,9,21,9,5,1,0,7,7,0,0,0,-4.727032635,36.8118095
0,0,0,0,0,12,1,12,52,47,34,18,0,80,0,7,4,2,11,53,0,0,0,2,0,0,0,106,1,0,2,0,0,17,17,35,9,29,74,32,121,93,72,0,57,1,30,30,20,13,35,76,102,22,91,58,52,12,12,23,25,22,10,6,28,19,43,0,13,11,10,12,9,5,9,119,39,0,4,7,21,46,32,22,16,15,11,22,8,6,1,0,20,4,0,0,0,-5.683840944,37.43427255
0,0,0,0,0,6,0,3,37,16,14,8,0,46,1,3,1,0,7,30,1,0,0,0,0,0,0,85,3,2,3,0,0,20,13,19,2,23,37,23,66,70,40,0,26,0,30,26,23,10,79,156,179,3,93,51,32,28,11,10,4,10,11,1,5,3,16,0,2,4,2,2,1,1,0,114,24,0,3,4,18,22,16,23,2,8,4,29,4,4,0,0,3,0,0,0,0,-1.484542215,38.00015746
0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,10,0,0,1,0,0,4,2,0,0,3,4,1,7,9,1,0,1,0,0,1,2,0,5,1,4,3,1,4,4,1,1,1,4,1,5,0,2,2,2,0,2,0,1,1,0,0,0,3,3,0,0,0,0,2,4,2,6,0,0,1,0,0,0,0,1,1,0,0,0,-5.354005855,35.89566481
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,1,0,2,2,3,5,3,3,0,0,0,0,0,0,2,3,0,3,0,4,3,7,2,1,3,2,1,3,0,2,2,0,0,2,0,0,0,0,0,0,6,1,0,0,0,0,0,2,1,6,1,1,1,0,1,2,0,3,0,0,0,0,-2.950080753,35.29004346
0,0,0,0,0,9,2,12,44,3,19,16,0,35,0,5,2,3,12,5,1,0,0,2,0,0,0,12,2,3,6,0,2,17,18,19,6,10,13,11,14,13,16,0,10,0,16,28,19,18,26,33,19,7,17,18,19,26,6,13,23,14,17,4,22,8,18,0,8,6,2,6,6,5,3,16,19,0,10,9,26,28,26,22,12,15,10,15,5,3,2,0,10,3,0,0,0,-15.67866015,28.33860193
0,0,2,0,0,18,2,7,21,2,69,42,0,49,1,8,4,2,3,40,0,1,2,0,0,1,1,5,0,1,0,0,1,6,2,4,26,5,4,6,23,26,34,0,56,0,43,36,21,10,32,25,15,10,20,19,28,27,25,30,20,24,14,0,15,8,13,0,13,13,4,4,3,2,2,14,17,26,5,5,17,6,9,12,6,11,17,26,32,17,26,21,11,2,8,4,0,26.22557859,64.47348215
0,0,3,0,0,127,2,26,197,35,281,173,0,356,9,35,52,28,10,60,25,10,6,10,4,6,1,98,7,6,5,0,9,11,19,19,86,43,56,22,101,91,80,0,319,10,45,32,39,15,52,50,64,123,88,64,83,42,13,67,106,110,103,15,130,120,19,17,82,44,44,33,23,30,14,67,101,15,4,11,19,15,17,20,90,22,19,57,10,6,12,13,106,8,3,14,16,2.339618489,48.85847727
0,0,3,0,0,58,2,3,30,9,132,86,0,93,4,30,23,33,1,31,14,5,4,20,6,4,1,46,1,7,1,0,5,3,5,5,46,21,19,10,76,46,39,0,104,4,43,40,23,4,28,34,34,49,53,34,35,34,3,43,35,35,61,3,55,54,7,4,23,27,19,15,6,6,9,17,48,2,4,2,3,4,12,11,39,10,4,27,7,7,3,1,54,6,2,3,10,2.933130812,48.6276474
0,0,1,0,0,31,2,9,55,6,66,67,0,106,1,16,13,17,5,27,7,4,4,8,3,3,1,54,5,8,2,0,1,1,11,7,16,17,25,4,87,52,47,0,93,3,55,43,36,3,32,32,26,35,44,38,37,31,3,26,29,39,34,9,39,55,8,12,35,13,15,6,13,6,5,44,40,5,2,3,6,8,8,5,38,5,6,39,5,4,2,2,34,3,5,3,9,1.844927068,48.81515086
0,0,0,0,0,43,2,5,29,11,99,68,0,82,4,26,11,8,5,26,11,4,6,11,1,0,1,48,1,6,8,0,0,1,78,5,27,10,21,9,51,43,35,0,98,6,40,22,22,3,32,44,35,41,52,32,43,25,2,51,34,37,44,7,44,53,2,11,16,25,19,10,11,20,7,50,42,1,2,2,4,1,8,8,30,6,11,30,7,2,4,7,49,1,5,10,5,2.246611304,48.52211448
0,0,5,0,0,88,2,17,89,8,163,131,0,183,4,40,21,24,6,30,11,8,6,27,3,4,1,43,3,4,9,0,3,4,11,11,52,16,34,24,51,53,42,0,212,1,29,33,23,6,33,50,55,61,55,58,53,35,6,79,54,62,60,2,45,74,9,12,27,29,24,11,9,7,2,54,45,4,4,4,6,3,8,6,45,11,6,43,7,11,9,8,78,8,5,13,12,2.25145907,48.84745001
0,0,10,0,0,66,2,18,90,14,188,87,0,172,6,32,20,9,3,43,7,8,4,15,4,5,1,37,2,5,2,0,1,10,9,15,42,23,39,24,57,43,34,0,219,7,27,25,23,7,34,20,30,64,53,41,30,22,5,48,44,45,64,4,61,48,8,8,37,32,31,32,8,11,6,31,46,4,0,6,8,10,16,8,41,11,18,37,7,1,5,3,66,6,6,4,10,2.476940163,48.91346481
0,0,3,0,0,77,2,12,82,12,191,140,0,203,1,48,33,53,8,57,16,11,6,26,4,4,1,74,1,9,3,0,7,9,6,10,53,22,46,21,64,64,60,0,239,4,46,41,29,1,32,35,43,44,54,55,48,30,4,47,66,55,71,5,84,86,13,6,30,28,23,15,5,10,4,60,53,4,4,1,3,6,13,9,57,10,13,32,8,7,5,1,74,1,6,5,8,2.463739621,48.78002666
0,0,1,0,0,48,2,16,95,8,88,70,0,105,4,26,18,16,7,30,7,7,6,7,0,0,1,48,4,4,1,0,7,0,22,12,36,25,27,12,52,36,31,0,157,3,38,31,42,3,21,28,24,58,25,34,35,25,7,43,42,46,61,7,61,48,6,13,31,29,22,8,14,9,6,25,47,2,2,1,0,1,2,7,34,8,8,24,2,1,3,6,46,5,5,5,10,2.125666313,49.08118771
0,0,0,0,0,8,2,0,4,3,11,10,0,15,1,3,4,1,0,12,1,5,0,1,1,0,1,22,0,0,0,0,0,1,4,1,7,4,3,4,15,29,21,0,12,1,18,22,15,1,15,23,13,8,13,11,12,14,1,6,5,4,5,0,5,6,4,1,13,6,3,6,1,0,2,13,13,2,0,0,0,0,0,1,8,2,0,26,1,0,1,0,10,0,1,2,2,2.489631515,47.06470477
0,0,2,0,0,13,2,0,10,1,22,19,0,14,1,8,5,2,0,12,2,6,0,7,0,1,1,9,3,0,0,0,0,1,0,1,9,3,1,0,11,16,14,0,16,4,8,8,15,0,10,12,13,12,14,16,16,9,3,12,16,12,11,0,12,10,0,8,5,12,3,4,4,2,1,13,10,2,0,1,1,1,2,2,7,1,2,10,0,1,1,1,13,1,2,2,11,1.369191852,48.39155371
0,0,0,0,0,4,2,0,9,0,12,17,0,9,0,3,2,1,0,12,2,1,0,0,0,0,1,3,2,0,0,0,1,0,0,0,5,0,0,0,5,9,12,0,14,0,2,5,6,0,5,13,7,6,12,10,3,9,0,2,2,0,0,0,4,6,0,0,8,6,3,2,1,2,0,9,7,0,0,0,0,0,0,1,4,0,0,5,0,1,1,0,3,3,1,0,2,1.576756503,46.77989916
0,0,0,0,0,3,2,1,3,4,13,7,0,14,0,5,4,2,0,15,2,2,1,1,1,1,1,9,3,1,2,0,0,1,1,2,9,1,6,2,10,12,19,0,20,0,13,13,9,4,13,15,18,8,13,13,9,7,4,14,12,15,20,0,10,20,0,3,12,9,2,3,2,1,2,16,9,2,1,0,0,1,1,1,16,1,3,12,0,0,0,0,9,2,0,6,4,0.693069463,47.25979791
0,0,0,0,0,10,2,0,3,1,10,7,0,9,0,3,4,2,0,9,0,0,0,0,0,0,1,12,1,0,1,0,0,1,2,0,6,2,3,1,10,8,8,0,9,0,17,10,10,1,7,13,13,8,15,3,11,3,0,8,4,7,2,0,2,10,0,5,8,7,5,1,2,0,1,9,3,1,0,0,0,1,0,1,11,0,0,5,0,0,0,1,9,1,0,1,1,1.424097617,47.61872955
0,0,0,0,0,8,2,1,9,4,15,11,0,15,1,7,4,4,1,12,2,1,1,2,0,0,1,19,0,1,0,0,0,1,0,2,7,0,4,2,14,17,18,0,17,0,17,7,9,0,17,19,31,38,30,25,19,7,2,14,15,16,16,3,17,26,3,4,15,9,5,5,3,5,2,16,13,1,0,2,2,1,2,3,14,3,4,16,0,0,3,1,19,1,4,2,1,2.339747499,47.91090027
0,0,0,0,0,13,2,4,33,4,49,42,0,36,1,5,4,4,0,24,1,0,0,4,0,0,1,29,0,0,0,0,1,1,1,1,10,4,7,5,33,22,27,0,43,1,35,31,34,1,32,35,31,16,19,19,15,39,1,7,11,10,20,1,20,11,1,5,11,11,3,3,6,4,3,19,15,0,0,1,3,0,0,1,8,1,9,34,4,2,0,1,20,2,2,5,2,4.77046989,47.42555102
0,0,0,0,0,1,2,0,0,0,8,7,0,5,0,0,1,1,0,9,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,2,0,2,1,3,15,15,0,2,0,12,11,7,1,9,21,8,6,6,9,12,7,1,5,13,9,18,0,8,14,0,2,8,7,3,6,3,2,0,11,5,0,0,0,0,0,0,0,10,0,0,5,0,1,0,0,19,1,0,0,2,3.503693764,47.11578842
0,0,0,0,0,14,2,7,24,4,28,29,0,29,2,12,6,4,0,43,2,0,0,2,0,0,1,57,0,1,0,0,0,0,2,6,12,10,19,5,63,59,43,0,27,0,35,18,17,0,30,44,44,15,25,29,21,20,0,13,17,13,19,0,20,24,3,7,7,2,9,5,3,0,2,42,23,3,1,0,2,3,3,3,14,0,1,36,1,1,2,2,20,1,1,2,5,4.541955014,46.64346215
0,0,0,0,0,11,2,2,2,0,12,15,0,8,1,2,8,2,0,17,2,0,0,5,2,2,1,11,0,1,0,0,0,0,0,0,8,0,1,0,16,19,21,0,14,2,17,22,30,8,13,19,11,17,9,15,11,20,3,16,9,9,19,4,26,20,3,5,9,2,4,8,0,5,3,20,14,1,0,0,2,0,1,2,11,3,1,19,2,0,0,0,23,1,0,2,5,3.563468111,47.83950532
0,0,0,0,0,5,2,7,17,0,22,19,0,24,0,6,8,2,0,17,1,0,2,0,0,0,1,15,0,0,1,0,0,1,1,0,16,1,4,0,11,19,28,0,23,0,21,10,20,0,16,22,10,8,6,8,6,10,0,10,14,6,10,1,9,9,0,6,6,3,4,1,3,2,2,16,10,0,0,0,0,0,0,0,8,0,4,16,0,0,1,0,12,1,0,2,2,6.361974562,47.16177858
0,0,0,0,0,3,2,0,1,0,10,6,0,13,0,6,1,2,0,13,0,0,0,1,0,0,1,12,0,0,0,0,0,0,0,0,6,1,4,1,28,20,17,0,13,0,13,20,25,1,20,19,27,9,20,8,7,35,3,8,8,5,5,0,6,8,0,4,5,5,2,2,0,2,0,24,6,2,0,0,1,0,0,0,6,1,2,16,1,0,0,1,5,1,1,3,7,5.695432097,46.72878913
0,0,0,0,0,4,2,0,10,0,9,9,0,27,0,2,1,0,0,3,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,3,1,5,1,10,5,8,0,12,0,5,6,7,0,10,6,6,6,19,11,2,6,1,5,6,2,3,0,3,4,2,0,4,5,2,0,0,0,0,4,5,0,1,0,1,0,0,0,4,0,1,2,0,1,0,1,6,0,2,3,0,6.088788985,47.63905455
0,0,0,0,0,8,2,14,37,1,19,13,0,35,1,4,2,5,0,18,6,2,1,2,1,0,1,8,0,0,0,0,0,0,1,0,13,1,4,1,10,18,22,0,25,12,40,23,27,0,16,24,15,15,11,3,5,27,2,4,7,2,7,0,3,6,4,1,9,9,7,6,2,2,0,5,2,1,0,0,1,1,2,9,6,6,0,19,1,2,0,2,9,0,1,1,5,6.9214595,47.63547049
0,0,0,0,0,7,2,1,1,0,15,5,0,14,0,7,5,4,0,21,0,0,0,1,1,0,1,20,0,1,0,0,0,0,2,1,4,5,8,3,30,19,19,0,19,1,11,15,12,5,14,10,10,13,24,18,13,12,2,12,26,22,7,2,19,28,6,4,13,14,5,4,2,5,1,11,12,1,5,2,3,6,4,2,13,1,2,9,1,0,1,1,22,1,1,3,3,-0.362739283,49.10046687
0,0,0,0,0,5,2,0,6,2,9,6,0,9,0,3,1,1,0,10,0,0,0,0,0,0,1,12,2,0,0,0,1,0,0,2,1,2,6,1,12,5,13,0,8,0,8,3,3,1,6,13,17,7,16,12,12,5,2,9,11,9,14,0,11,11,3,5,7,9,4,6,2,4,0,26,6,1,3,0,1,3,2,0,10,0,1,4,0,0,1,0,11,0,0,4,3,-1.331150975,49.08079493
0,0,0,0,0,1,2,0,1,2,7,3,0,8,0,4,1,1,1,10,0,1,1,0,3,2,1,5,1,2,0,0,0,0,0,1,5,1,1,2,11,20,16,0,8,0,12,26,12,0,9,9,12,7,9,3,5,16,0,13,11,10,8,1,6,15,0,8,5,3,2,1,1,1,1,13,7,0,0,1,0,0,0,1,5,0,2,8,0,0,1,1,7,0,4,3,13,0.123637079,48.62518664
0,0,0,0,0,3,2,2,1,4,17,12,0,12,2,4,0,4,0,15,1,1,1,1,0,0,1,12,0,0,0,0,1,1,2,2,5,2,8,5,14,24,18,0,20,0,9,10,7,0,11,14,9,18,6,8,15,13,2,9,11,13,16,4,19,11,2,5,11,12,4,5,2,5,5,13,13,4,1,1,0,0,0,0,8,1,0,9,0,0,1,4,16,0,3,3,4,0.995539057,49.11375183
0,0,1,0,0,16,2,4,15,8,25,21,0,38,1,7,7,2,0,47,1,1,1,1,1,1,1,58,0,0,1,0,0,0,3,6,5,9,28,10,67,52,44,0,35,0,34,29,37,7,34,55,49,49,53,43,23,35,6,27,33,46,53,8,38,45,18,4,23,29,15,12,8,4,8,45,31,5,2,3,4,5,10,4,32,5,5,30,1,6,4,0,46,1,2,7,6,1.031157863,49.65638621
0,0,5,0,0,36,2,8,32,15,102,48,0,103,2,37,24,21,4,98,7,9,6,20,5,6,1,184,4,3,3,0,2,9,5,13,49,40,90,24,134,116,114,0,113,30,91,80,108,7,62,70,70,98,69,115,74,62,11,111,95,94,96,10,87,97,20,14,61,53,42,45,28,18,12,86,115,14,7,10,18,3,16,14,111,15,12,69,6,7,11,10,116,13,6,15,13,3.213149405,50.45068732
0,0,3,0,0,25,2,1,12,8,48,55,0,33,2,26,9,7,1,62,5,0,2,15,3,1,1,68,2,0,1,0,1,1,3,10,12,11,16,12,66,63,68,0,57,3,48,56,36,23,33,52,35,44,31,38,53,27,1,74,76,80,73,1,77,43,1,1,38,27,21,10,6,6,5,38,53,4,1,6,1,3,1,4,33,4,2,39,4,1,2,1,48,2,5,3,5,2.286773075,50.49421354
0,0,1,0,0,16,2,17,14,0,27,30,0,58,0,18,6,9,0,16,3,2,2,3,0,2,1,17,4,2,2,0,1,0,1,1,16,5,10,1,13,20,20,0,42,4,29,19,48,0,28,40,44,34,23,24,21,21,5,16,34,17,31,0,29,37,2,9,20,13,10,4,7,5,2,42,30,1,1,2,1,0,1,5,18,3,1,33,4,5,3,3,28,2,2,2,6,3.560965975,49.56120041
0,0,2,0,0,28,2,13,63,6,51,44,0,69,2,15,11,8,1,22,3,8,2,3,3,0,1,22,1,1,1,0,2,0,0,5,20,6,6,7,22,22,18,0,63,2,17,28,17,1,28,41,48,36,32,37,21,24,2,22,25,22,37,5,39,53,2,10,25,21,28,20,7,6,3,55,21,3,0,2,3,1,3,3,31,3,16,21,2,0,1,0,47,2,3,7,19,2.426531813,49.41017457
0,0,2,0,0,14,2,7,23,0,26,20,0,46,1,8,4,9,1,10,1,3,0,1,1,3,1,16,0,0,0,0,0,2,1,3,14,5,7,4,19,14,14,0,45,4,25,21,17,15,11,27,16,23,37,32,27,21,2,18,15,20,33,3,13,22,3,1,17,16,10,9,2,5,1,21,33,1,1,6,2,0,1,5,19,0,1,43,1,0,1,0,38,0,1,0,1,2.276094297,49.95752103
0,0,7,0,0,53,2,23,97,5,77,60,0,142,2,27,21,15,6,37,9,6,4,7,2,1,1,21,1,3,12,0,1,8,2,1,29,3,5,2,35,31,43,0,75,2,52,36,32,0,33,56,47,20,37,32,28,29,1,25,16,32,21,6,25,43,10,9,22,10,12,6,15,3,10,55,23,4,1,7,5,6,6,5,35,4,8,29,4,1,1,2,35,2,0,7,7,7.554518312,48.66985599
0,0,0,0,0,32,2,62,212,3,46,30,0,160,12,31,17,14,3,22,3,4,7,15,5,1,1,7,2,0,2,0,1,4,3,1,26,0,4,1,14,25,11,0,118,1,31,19,30,1,32,46,57,14,40,34,19,33,3,12,12,11,13,0,15,20,5,6,13,2,6,5,5,2,3,29,17,3,3,3,0,4,2,2,8,4,16,43,5,0,4,1,15,3,3,2,7,7.273607815,47.85702064
0,0,0,0,0,13,2,0,0,1,18,8,0,4,0,5,3,1,0,22,0,4,2,0,0,0,1,9,0,0,0,0,0,0,1,3,5,1,2,0,20,17,20,0,13,0,13,14,13,0,16,15,7,9,6,4,2,14,1,6,4,5,8,0,6,10,0,0,4,7,1,3,2,0,0,11,7,0,0,0,0,0,0,2,10,2,1,11,0,0,0,1,6,0,1,3,1,4.64190581,49.61394805
0,0,0,0,0,9,2,0,7,2,15,27,0,27,0,4,4,5,0,12,1,0,0,2,0,0,1,16,0,0,0,0,1,0,0,0,8,2,1,1,13,20,14,0,27,0,9,5,12,0,1,4,7,15,6,7,9,15,2,11,16,7,9,1,12,18,1,2,2,4,3,6,0,3,2,4,5,1,0,0,0,1,2,1,4,1,0,7,1,0,0,1,13,1,0,2,1,4.162060616,48.30418799
0,0,0,0,0,15,2,2,23,4,38,26,0,44,0,14,8,4,3,23,4,3,2,4,1,1,1,7,0,1,3,0,2,0,4,1,14,4,9,3,14,24,17,0,67,0,8,19,25,2,34,36,43,24,31,18,15,27,1,14,16,19,16,5,13,14,0,5,14,5,8,5,1,3,0,34,7,2,0,1,2,1,2,0,13,1,7,36,1,0,3,4,16,1,1,1,2,4.236091766,48.94817117
0,0,2,0,0,3,2,3,4,0,7,6,0,17,1,4,6,2,0,9,1,1,1,5,0,0,1,9,0,0,0,0,0,0,0,2,9,1,1,2,12,7,18,0,19,0,11,13,16,0,7,12,12,7,10,10,7,12,0,2,4,4,13,2,12,13,1,1,6,1,1,2,0,0,2,4,11,1,0,1,0,0,2,0,9,1,1,10,1,1,0,0,5,0,0,2,2,5.225414667,48.10901011
0,0,0,0,0,39,2,11,26,7,51,27,0,67,3,19,8,4,2,25,8,0,1,9,1,0,1,17,3,1,0,0,1,4,2,2,21,2,6,3,35,29,26,0,65,1,37,46,42,0,40,44,38,26,29,20,15,34,3,24,22,27,26,0,28,21,4,5,15,8,12,7,2,2,3,28,25,0,0,0,0,2,4,1,12,2,4,30,0,4,0,0,23,0,0,0,4,6.160986091,48.78945202
0,0,0,0,0,5,2,1,13,2,19,15,0,14,1,12,3,5,0,13,2,2,1,3,0,0,1,8,0,0,0,0,0,0,0,0,6,1,2,0,6,7,5,0,21,0,7,17,21,2,13,11,13,6,3,4,3,27,0,5,10,15,9,0,3,6,1,2,5,3,3,0,1,1,0,9,6,0,0,0,0,0,0,0,10,0,0,11,0,2,1,1,9,0,0,1,1,5.378705283,48.98921815
