DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT111,2011,784.29,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT111,2012,791.16,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT111,2013,831.59,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT111,2014,866.41,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT111,2015,893.64,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT111,2016,924.98,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT111,2017,1002.41,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT111,2018,1003.86,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT112,2010,3843.03,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT112,2011,4028.02,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT112,2012,4313.17,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT112,2013,4456.48,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT112,2014,4531.54,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT112,2015,4728.35,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT112,2016,4920.92,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT112,2017,5128.68,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT112,2018,5300.22,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT113,2010,2117.93,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT113,2011,2200.27,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT113,2012,2261.1,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT113,2013,2251.25,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT113,2014,2340.31,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT113,2015,2418.56,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT113,2016,2505.87,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT113,2017,2621.53,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT113,2018,2678.09,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT12,2010,46285.86,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT12,2011,48511.33,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT12,2012,49802.6,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT12,2013,50470.13,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT12,2014,52049.38,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT12,2015,53884.36,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT12,2016,55570.83,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT12,2017,58027.88,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT12,2018,60114.35,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT12,2019,61706.24,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT121,2010,6354.92,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT121,2011,6730.95,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT121,2012,6981.08,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT121,2013,7053.38,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT121,2014,7230.51,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT121,2015,7500.1,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT121,2016,7765.39,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT121,2017,8290.66,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT121,2018,8478.57,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT122,2010,6444.71,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT122,2011,6698.41,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT122,2012,6933.88,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT122,2013,7042.16,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT122,2014,7354.93,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT122,2015,7519.16,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT122,2016,7631.96,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT122,2017,7969.98,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT122,2018,8246.91,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT123,2010,5396.41,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT123,2011,5606.7,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT123,2012,5742.65,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT123,2013,5839.1,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT123,2014,5918.01,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT123,2015,6305.96,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT123,2016,6518.62,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT123,2017,6773.58,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT123,2018,6849.11,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT124,2010,5219.07,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT124,2011,5465.32,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT124,2012,5584.19,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT124,2013,5698.82,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT124,2014,5864.21,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT124,2015,6014.43,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT124,2016,6273.08,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT124,2017,6424.87,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT124,2018,6691.31,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT125,2010,2253.74,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT125,2011,2398.86,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT125,2012,2347.63,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT125,2013,2464.48,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT125,2014,2514.04,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT125,2015,2636.08,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT125,2016,2789.53,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT125,2017,2886.14,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT125,2018,2986.97,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT126,2010,7561.48,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT126,2011,8153.66,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT126,2012,8429.67,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT126,2013,8633.52,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT126,2014,8729.07,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT126,2015,8606.79,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT126,2016,8791.28,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT126,2017,9047.51,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT126,2018,9423.12,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT127,2010,13055.53,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT127,2011,13455.17,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT127,2012,13783.48,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT127,2013,13738.67,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT127,2014,14438.61,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT127,2015,15302.95,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT127,2016,15799.86,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT127,2017,16636.26,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT127,2018,17439.48,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT13,2010,78130.05,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT13,2011,80747.86,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT13,2012,81981.66,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT13,2013,83117.69,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT13,2014,84749.78,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT13,2015,87284.43,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT13,2016,91942.34,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT13,2017,93159.46,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT13,2018,97058.12,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT13,2019,100347.32,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT130,2010,78130.05,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT130,2011,80747.86,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT130,2012,81981.66,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT130,2013,83117.69,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT130,2014,84749.78,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT130,2015,87284.43,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT130,2016,91942.34,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT130,2017,93159.46,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT130,2018,97058.12,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT2,2010,54158.24,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT2,2011,57015.06,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT2,2012,58727.86,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT2,2013,59211.38,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT2,2014,61130.4,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT2,2015,62439.56,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT2,2016,64637.92,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT2,2017,67341.13,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT2,2018,69810.54,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT2,2019,72337.07,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT21,2010,16582.05,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT21,2011,17548.27,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT21,2012,17771.87,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT21,2013,17907.85,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT21,2014,18419.82,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT21,2015,18717.18,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT21,2016,19093.92,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT21,2017,19911.48,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT21,2018,20962.52,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT21,2019,21505.55,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT211,2010,9824.2,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT211,2011,10398.81,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT211,2012,10448.03,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT211,2013,10465.04,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT211,2014,10760.03,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT211,2015,10933.4,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT211,2016,11137.94,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT211,2017,11698.19,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT211,2018,12364.21,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT212,2010,2990.02,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT212,2011,3159.59,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT212,2012,3201.72,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT212,2013,3262.4,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT212,2014,3299.74,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT212,2015,3251.65,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT212,2016,3342.28,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT212,2017,3475.93,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT212,2018,3557.73,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT213,2010,3766.71,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT213,2011,3989.88,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT213,2012,4123.24,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT213,2013,4179.28,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT213,2014,4360.05,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT213,2015,4532.13,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT213,2016,4613.71,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT213,2017,4737.36,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT213,2018,5040.58,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT22,2010,37576.18,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT22,2011,39466.78,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT22,2012,40955.99,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT22,2013,41303.53,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT22,2014,42710.58,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT22,2015,43721.26,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT22,2016,45542.88,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT22,2017,47429.65,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT22,2018,48846.89,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT22,2019,50830.4,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT221,2010,16506.85,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT221,2011,17498.9,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT221,2012,18252.86,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT221,2013,18417.35,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT221,2014,19018.35,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT221,2015,19549.16,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT221,2016,20616.5,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT221,2017,21381.47,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT221,2018,22211.48,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT222,2010,2321.08,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT222,2011,2379.79,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT222,2012,2515.08,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT222,2013,2581.19,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT222,2014,2661.99,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT222,2015,2729.15,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT222,2016,2896.04,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT222,2017,2952.3,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT222,2018,3057.48,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT223,2010,4978.88,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT223,2011,5329.56,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT223,2012,5524.63,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT223,2013,5486.71,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT223,2014,5740.92,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT223,2015,5925.86,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT223,2016,5814.51,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT223,2017,6133.34,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,AT223,2018,6197.77,
